# outline of illuminated area on igrins slitcam
# generated from scam_geometry.ipynb
# ra/dec coordinates are in arcsec relative to center of slit
# x-pixel 	 y-pixel 	 ra 	 dec 
472.0	479.0	7.45689244106	-88.3290579615
473.0	479.0	7.36790158816	-88.2488703736
473.0	478.0	7.29104933773	-88.330470553
474.0	478.0	7.20205848463	-88.2502829651
475.0	478.0	7.11306763173	-88.1700953772
476.0	478.0	7.02407677882	-88.0899077893
477.0	478.0	6.93508592592	-88.0097202014
477.0	477.0	6.85823367549	-88.0913203807
477.0	476.0	6.78138142487	-88.1729205601
477.0	475.0	6.70452917445	-88.2545207394
477.0	474.0	6.62767692383	-88.3361209188
478.0	474.0	6.53868607092	-88.2559333309
478.0	473.0	6.46183382049	-88.3375335102
478.0	472.0	6.38498156987	-88.4191336896
479.0	472.0	6.29599071697	-88.3389461017
480.0	472.0	6.20699986407	-88.2587585138
481.0	472.0	6.11800901116	-88.1785709259
482.0	472.0	6.02901815826	-88.098383338
482.0	471.0	5.95216590764	-88.1799835174
482.0	470.0	5.87531365721	-88.2615836967
483.0	470.0	5.78632280431	-88.1813961088
484.0	470.0	5.6973319514	-88.1012085209
484.0	469.0	5.62047970078	-88.1828087003
484.0	468.0	5.54362745035	-88.2644088796
485.0	468.0	5.45463659745	-88.1842212917
486.0	468.0	5.36564574435	-88.1040337038
487.0	468.0	5.27665489145	-88.0238461159
488.0	468.0	5.18766403854	-87.943658528
488.0	469.0	5.26451628897	-87.8620583487
489.0	469.0	5.17552543607	-87.7818707608
490.0	469.0	5.08653458316	-87.7016831729
490.0	468.0	5.00968233273	-87.7832833523
491.0	468.0	4.92069147983	-87.7030957644
492.0	468.0	4.83170062673	-87.6229081765
493.0	468.0	4.74270977383	-87.5427205886
493.0	467.0	4.6658575234	-87.6243207679
494.0	467.0	4.5768666705	-87.54413318
495.0	467.0	4.48787581759	-87.4639455921
496.0	467.0	4.3988849645	-87.3837580042
496.0	466.0	4.32203271407	-87.4653581836
497.0	466.0	4.23304186116	-87.3851705957
497.0	465.0	4.15618961055	-87.466770775
497.0	464.0	4.07933736012	-87.5483709544
497.0	463.0	4.00248510969	-87.6299711337
497.0	462.0	3.92563285907	-87.7115713131
498.0	462.0	3.83664200617	-87.6313837252
498.0	461.0	3.75978975574	-87.7129839045
498.0	460.0	3.68293750512	-87.7945840839
498.0	459.0	3.60608525469	-87.8761842632
498.0	458.0	3.52923300407	-87.9577844426
498.0	457.0	3.45238075365	-88.039384622
499.0	457.0	3.36338990074	-87.9591970341
500.0	457.0	3.27439904784	-87.8790094462
500.0	456.0	3.19754679722	-87.9606096255
500.0	455.0	3.12069454679	-88.0422098049
500.0	454.0	3.04384229617	-88.1238099842
500.0	453.0	2.96699004574	-88.2054101636
501.0	453.0	2.87799919284	-88.1252225757
502.0	453.0	2.78900833993	-88.0450349878
503.0	453.0	2.70001748684	-87.9648473999
503.0	452.0	2.62316523641	-88.0464475792
503.0	451.0	2.54631298598	-88.1280477586
504.0	451.0	2.45732213308	-88.0478601707
505.0	451.0	2.36833127998	-87.9676725828
506.0	451.0	2.27934042708	-87.8874849949
507.0	451.0	2.19034957417	-87.807297407
507.0	452.0	2.2672018246	-87.7256972276
507.0	453.0	2.34405407522	-87.6440970483
507.0	454.0	2.42090632565	-87.5624968689
508.0	454.0	2.33191547274	-87.482309281
509.0	454.0	2.24292461984	-87.4021216931
510.0	454.0	2.15393376693	-87.3219341052
510.0	453.0	2.07708151631	-87.4035342846
511.0	453.0	1.98809066341	-87.3233466967
512.0	453.0	1.89909981051	-87.2431591088
512.0	452.0	1.82224756008	-87.3247592881
513.0	452.0	1.73325670717	-87.2445717002
513.0	451.0	1.65640445655	-87.3261718796
513.0	450.0	1.57955220613	-87.407772059
512.0	450.0	1.66854305903	-87.4879596469
511.0	450.0	1.75753391194	-87.5681472348
511.0	449.0	1.68068166151	-87.6497474141
511.0	448.0	1.60382941089	-87.7313475935
510.0	448.0	1.69282026379	-87.8115351814
510.0	447.0	1.61596801337	-87.8931353607
509.0	447.0	1.70495886627	-87.9733229486
508.0	447.0	1.79394971918	-88.0535105365
508.0	446.0	1.71709746875	-88.1351107159
508.0	445.0	1.64024521813	-88.2167108952
508.0	444.0	1.5633929677	-88.2983110746
508.0	443.0	1.48654071727	-88.3799112539
508.0	442.0	1.40968846666	-88.4615114333
509.0	442.0	1.32069761375	-88.3813238454
510.0	442.0	1.23170676085	-88.3011362575
511.0	442.0	1.14271590794	-88.2209486696
511.0	441.0	1.06586365732	-88.3025488489
511.0	440.0	0.989011406895	-88.3841490283
512.0	440.0	0.900020553991	-88.3039614404
513.0	440.0	0.811029701086	-88.2237738525
514.0	440.0	0.72203884799	-88.1435862646
515.0	440.0	0.633047995085	-88.0633986767
515.0	441.0	0.709900245704	-87.9817984973
515.0	442.0	0.786752496132	-87.900198318
516.0	442.0	0.697761643227	-87.8200107301
517.0	442.0	0.608770790322	-87.7398231422
518.0	442.0	0.519779937418	-87.6596355543
518.0	441.0	0.442927686799	-87.7412357336
518.0	440.0	0.366075436371	-87.822835913
518.0	439.0	0.289223185752	-87.9044360924
519.0	439.0	0.200232332848	-87.8242485045
520.0	439.0	0.111241479943	-87.7440609166
521.0	439.0	0.0222506270383	-87.6638733287
522.0	439.0	-0.0667402258664	-87.5836857408
523.0	439.0	-0.155731078771	-87.5034981529
523.0	438.0	-0.23258332939	-87.5850983322
523.0	437.0	-0.309435579817	-87.6666985116
524.0	437.0	-0.398426432722	-87.5865109237
524.0	436.0	-0.475278683341	-87.668111103
524.0	435.0	-0.552130933769	-87.7497112824
524.0	434.0	-0.628983184388	-87.8313114617
524.0	433.0	-0.705835434815	-87.9129116411
525.0	433.0	-0.79482628772	-87.8327240532
526.0	433.0	-0.883817140624	-87.7525364653
527.0	433.0	-0.972807993721	-87.6723488774
527.0	432.0	-1.04966024415	-87.7539490567
527.0	431.0	-1.12651249458	-87.8355492361
527.0	430.0	-1.20336474519	-87.9171494154
527.0	429.0	-1.28021699562	-87.9987495948
527.0	428.0	-1.35706924624	-88.0803497742
527.0	427.0	-1.43392149667	-88.1619499535
527.0	426.0	-1.51077374729	-88.2435501329
528.0	426.0	-1.59976460019	-88.163362545
529.0	426.0	-1.6887554531	-88.0831749571
530.0	426.0	-1.777746306	-88.0029873692
531.0	426.0	-1.86673715891	-87.9227997813
532.0	426.0	-1.95572801181	-87.8426121934
533.0	426.0	-2.04471886472	-87.7624246055
534.0	426.0	-2.13370971781	-87.6822370176
535.0	426.0	-2.22270057072	-87.6020494297
535.0	425.0	-2.29955282114	-87.683649609
535.0	424.0	-2.37640507176	-87.7652497884
535.0	423.0	-2.45325732219	-87.8468499677
536.0	423.0	-2.54224817509	-87.7666623798
537.0	423.0	-2.631239028	-87.6864747919
538.0	423.0	-2.7202298809	-87.606287204
538.0	422.0	-2.79708213152	-87.6878873834
538.0	421.0	-2.87393438195	-87.7694875628
538.0	420.0	-2.95078663257	-87.8510877421
537.0	420.0	-2.86179577966	-87.93127533
537.0	419.0	-2.93864803009	-88.0128755094
537.0	418.0	-3.01550028052	-88.0944756887
537.0	417.0	-3.09235253114	-88.1760758681
537.0	416.0	-3.16920478157	-88.2576760474
537.0	415.0	-3.24605703218	-88.3392762268
538.0	415.0	-3.33504788509	-88.2590886389
539.0	415.0	-3.42403873799	-88.178901051
539.0	414.0	-3.50089098842	-88.2605012303
540.0	414.0	-3.58988184152	-88.1803136424
541.0	414.0	-3.67887269442	-88.1001260545
541.0	413.0	-3.75572494485	-88.1817262339
542.0	413.0	-3.84471579775	-88.101538646
542.0	412.0	-3.92156804837	-88.1831388253
542.0	411.0	-3.9984202988	-88.2647390047
542.0	410.0	-4.07527254942	-88.346339184
542.0	409.0	-4.15212479985	-88.4279393634
543.0	409.0	-4.24111565275	-88.3477517755
543.0	408.0	-4.31796790337	-88.4293519548
544.0	408.0	-4.40695875628	-88.349164367
545.0	408.0	-4.49594960918	-88.2689767791
546.0	408.0	-4.58494046209	-88.1887891912
547.0	408.0	-4.67393131499	-88.1086016033
547.0	407.0	-4.75078356561	-88.1902017826
547.0	406.0	-4.82763581604	-88.271801962
547.0	405.0	-4.90448806646	-88.3534021413
548.0	405.0	-4.99347891956	-88.2732145534
549.0	405.0	-5.08246977246	-88.1930269655
549.0	404.0	-5.15932202289	-88.2746271449
549.0	403.0	-5.23617427351	-88.3562273242
550.0	403.0	-5.32516512642	-88.2760397363
551.0	403.0	-5.41415597932	-88.1958521484
551.0	402.0	-5.49100822975	-88.2774523278
551.0	401.0	-5.56786048037	-88.3590525071
552.0	401.0	-5.65685133327	-88.2788649192
553.0	401.0	-5.74584218618	-88.1986773313
553.0	400.0	-5.8226944366	-88.2802775107
553.0	399.0	-5.89954668722	-88.3618776901
554.0	399.0	-5.98853754013	-88.2816901022
554.0	398.0	-6.06538979055	-88.3632902815
554.0	397.0	-6.14224204117	-88.4448904609
555.0	397.0	-6.23123289408	-88.364702873
556.0	397.0	-6.32022374698	-88.2845152851
557.0	397.0	-6.40921459989	-88.2043276972
558.0	397.0	-6.49820545279	-88.1241401093
558.0	396.0	-6.57505770341	-88.2057402886
558.0	395.0	-6.65190995384	-88.287340468
559.0	395.0	-6.74090080674	-88.2071528801
560.0	395.0	-6.82989165984	-88.1269652922
561.0	395.0	-6.91888251274	-88.0467777043
562.0	395.0	-7.00787336565	-87.9665901164
562.0	394.0	-7.08472561608	-88.0481902957
563.0	394.0	-7.17371646898	-87.9680027078
563.0	393.0	-7.2505687196	-88.0496028872
563.0	392.0	-7.32742097003	-88.1312030665
564.0	392.0	-7.41641182293	-88.0510154787
564.0	391.0	-7.49326407355	-88.132615658
565.0	391.0	-7.58225492646	-88.0524280701
566.0	391.0	-7.67124577936	-87.9722404822
567.0	391.0	-7.76023663226	-87.8920528943
567.0	390.0	-7.83708888288	-87.9736530737
567.0	389.0	-7.91394113331	-88.055253253
567.0	388.0	-7.99079338393	-88.1368534324
568.0	388.0	-8.07978423683	-88.0566658445
568.0	387.0	-8.15663648726	-88.1382660238
568.0	386.0	-8.23348873788	-88.2198662032
568.0	385.0	-8.31034098831	-88.3014663825
568.0	384.0	-8.38719323874	-88.3830665619
569.0	384.0	-8.47618409183	-88.302878974
569.0	383.0	-8.55303634226	-88.3844791533
569.0	382.0	-8.62988859269	-88.4660793327
569.0	381.0	-8.70674084331	-88.547679512
569.0	380.0	-8.78359309373	-88.6292796914
570.0	380.0	-8.87258394664	-88.5490921035
571.0	380.0	-8.96157479973	-88.4689045156
572.0	380.0	-9.05056565264	-88.3887169277
573.0	380.0	-9.13955650554	-88.3085293398
573.0	381.0	-9.06270425492	-88.2269291605
573.0	382.0	-8.9858520045	-88.1453289811
573.0	383.0	-8.90899975407	-88.0637288017
574.0	383.0	-8.99799060697	-87.9835412138
575.0	383.0	-9.08698145988	-87.9033536259
575.0	382.0	-9.16383371031	-87.9849538053
575.0	381.0	-9.24068596093	-88.0665539847
575.0	380.0	-9.31753821135	-88.148154164
576.0	380.0	-9.40652906426	-88.0679665761
576.0	379.0	-9.48338131488	-88.1495667555
576.0	378.0	-9.5602335653	-88.2311669348
576.0	377.0	-9.63708581592	-88.3127671142
577.0	377.0	-9.72607666883	-88.2325795263
578.0	377.0	-9.81506752173	-88.1523919384
578.0	376.0	-9.89191977216	-88.2339921177
578.0	375.0	-9.96877202278	-88.3155922971
579.0	375.0	-10.0577628757	-88.2354047092
580.0	375.0	-10.1467537286	-88.1552171213
581.0	375.0	-10.2357445815	-88.0750295334
581.0	374.0	-10.3125968321	-88.1566297127
581.0	373.0	-10.3894490825	-88.2382298921
582.0	373.0	-10.4784399354	-88.1580423042
583.0	373.0	-10.5674307883	-88.0778547163
584.0	373.0	-10.6564216413	-87.9976671284
585.0	373.0	-10.7454124943	-87.9174795405
586.0	373.0	-10.8344033473	-87.8372919526
587.0	373.0	-10.9233942002	-87.7571043647
588.0	373.0	-11.0123850531	-87.6769167768
589.0	373.0	-11.101375906	-87.5967291889
589.0	372.0	-11.1782281566	-87.6783293683
590.0	372.0	-11.2672190095	-87.5981417804
591.0	372.0	-11.3562098624	-87.5179541925
591.0	371.0	-11.4330621128	-87.5995543718
591.0	370.0	-11.5099143634	-87.6811545512
591.0	369.0	-11.5867666139	-87.7627547305
591.0	368.0	-11.6636188645	-87.8443549099
590.0	368.0	-11.5746280114	-87.9245424978
589.0	368.0	-11.4856371585	-88.0047300857
589.0	367.0	-11.5624894091	-88.086330265
588.0	367.0	-11.4734985562	-88.1665178529
588.0	366.0	-11.5503508066	-88.2481180323
588.0	365.0	-11.6272030571	-88.3297182116
588.0	364.0	-11.7040553077	-88.411318391
588.0	363.0	-11.7809075581	-88.4929185703
589.0	363.0	-11.869898411	-88.4127309824
590.0	363.0	-11.9588892641	-88.3325433946
591.0	363.0	-12.047880117	-88.2523558067
592.0	363.0	-12.1368709699	-88.1721682188
592.0	362.0	-12.2137232203	-88.2537683981
592.0	361.0	-12.290575471	-88.3353685775
592.0	360.0	-12.3674277214	-88.4169687568
593.0	360.0	-12.4564185743	-88.3367811689
594.0	360.0	-12.5454094272	-88.256593581
594.0	359.0	-12.6222616778	-88.3381937604
595.0	359.0	-12.7112525307	-88.2580061725
595.0	358.0	-12.7881047811	-88.3396063518
595.0	357.0	-12.8649570318	-88.4212065312
595.0	356.0	-12.9418092822	-88.5028067105
595.0	355.0	-13.0186615328	-88.5844068899
596.0	355.0	-13.1076523857	-88.504219302
596.0	354.0	-13.1845046361	-88.5858194813
596.0	353.0	-13.2613568868	-88.6674196607
597.0	353.0	-13.3503477397	-88.5872320728
598.0	353.0	-13.4393385926	-88.5070444849
599.0	353.0	-13.5283294455	-88.426856897
600.0	353.0	-13.6173202984	-88.3466693091
601.0	353.0	-13.7063111513	-88.2664817212
601.0	354.0	-13.6294589009	-88.1848815418
602.0	354.0	-13.7184497538	-88.1046939539
603.0	354.0	-13.8074406067	-88.0245063661
604.0	354.0	-13.8964314596	-87.9443187782
605.0	354.0	-13.9854223127	-87.8641311903
606.0	354.0	-14.0744131656	-87.7839436024
607.0	354.0	-14.1634040185	-87.7037560145
607.0	353.0	-14.2402562689	-87.7853561938
607.0	352.0	-14.3171085195	-87.8669563732
607.0	351.0	-14.39396077	-87.9485565525
607.0	350.0	-14.4708130206	-88.0301567319
607.0	349.0	-14.547665271	-88.1117569112
607.0	348.0	-14.6245175214	-88.1933570906
607.0	347.0	-14.701369772	-88.2749572699
607.0	346.0	-14.7782220225	-88.3565574493
608.0	346.0	-14.8672128754	-88.2763698614
609.0	346.0	-14.9562037285	-88.1961822735
610.0	346.0	-15.0451945814	-88.1159946856
611.0	346.0	-15.1341854343	-88.0358070977
612.0	346.0	-15.2231762872	-87.9556195098
613.0	346.0	-15.3121671401	-87.8754319219
614.0	346.0	-15.401157993	-87.795244334
615.0	346.0	-15.4901488459	-87.7150567461
616.0	346.0	-15.579139699	-87.6348691582
617.0	346.0	-15.6681305519	-87.5546815703
617.0	345.0	-15.7449828023	-87.6362817497
617.0	344.0	-15.821835053	-87.717881929
618.0	344.0	-15.9108259059	-87.6376943411
619.0	344.0	-15.9998167588	-87.5575067532
619.0	343.0	-16.0766690092	-87.6391069326
619.0	342.0	-16.1535212598	-87.7207071119
619.0	341.0	-16.2303735102	-87.8023072913
619.0	340.0	-16.3072257609	-87.8839074706
620.0	340.0	-16.3962166138	-87.8037198827
620.0	339.0	-16.4730688642	-87.8853200621
620.0	338.0	-16.5499211148	-87.9669202414
620.0	337.0	-16.6267733652	-88.0485204208
620.0	336.0	-16.7036256157	-88.1301206001
621.0	336.0	-16.7926164688	-88.0499330122
621.0	335.0	-16.8694687192	-88.1315331916
622.0	335.0	-16.9584595721	-88.0513456037
623.0	335.0	-17.047450425	-87.9711580158
624.0	335.0	-17.1364412779	-87.8909704279
625.0	335.0	-17.225432131	-87.81078284
626.0	335.0	-17.3144229839	-87.7305952521
627.0	335.0	-17.4034138368	-87.6504076642
627.0	334.0	-17.4802660872	-87.7320078436
628.0	334.0	-17.5692569401	-87.6518202557
628.0	333.0	-17.6461091908	-87.733420435
628.0	332.0	-17.7229614412	-87.8150206144
628.0	331.0	-17.7998136918	-87.8966207937
628.0	330.0	-17.8766659422	-87.9782209731
628.0	329.0	-17.9535181928	-88.0598211524
628.0	328.0	-18.0303704433	-88.1414213318
628.0	327.0	-18.1072226937	-88.2230215111
628.0	326.0	-18.1840749443	-88.3046216905
628.0	325.0	-18.2609271947	-88.3862218699
628.0	324.0	-18.3377794454	-88.4678220492
628.0	323.0	-18.4146316958	-88.5494222286
629.0	323.0	-18.5036225487	-88.4692346407
629.0	322.0	-18.5804747993	-88.55083482
630.0	322.0	-18.6694656522	-88.4706472321
631.0	322.0	-18.7584565051	-88.3904596442
632.0	322.0	-18.847447358	-88.3102720563
633.0	322.0	-18.9364382109	-88.2300844684
634.0	322.0	-19.0254290638	-88.1498968805
634.0	321.0	-19.1022813145	-88.2314970599
634.0	320.0	-19.1791335649	-88.3130972392
634.0	319.0	-19.2559858155	-88.3946974186
634.0	318.0	-19.3328380659	-88.4762975979
634.0	317.0	-19.4096903166	-88.5578977773
635.0	317.0	-19.4986811695	-88.4777101894
636.0	317.0	-19.5876720224	-88.3975226015
637.0	317.0	-19.6766628753	-88.3173350136
638.0	317.0	-19.7656537282	-88.2371474257
639.0	317.0	-19.8546445811	-88.1569598378
640.0	317.0	-19.943635434	-88.0767722499
641.0	317.0	-20.0326262871	-87.996584662
642.0	317.0	-20.12161714	-87.9163970741
642.0	318.0	-20.0447648894	-87.8347968948
643.0	318.0	-20.1337557423	-87.7546093069
644.0	318.0	-20.2227465954	-87.674421719
644.0	317.0	-20.2995988458	-87.7560218983
644.0	316.0	-20.3764510962	-87.8376220777
644.0	315.0	-20.4533033468	-87.919222257
645.0	315.0	-20.5422941997	-87.8390346691
646.0	315.0	-20.6312850526	-87.7588470812
646.0	314.0	-20.7081373033	-87.8404472606
646.0	313.0	-20.7849895537	-87.9220474399
646.0	312.0	-20.8618418041	-88.0036476193
646.0	311.0	-20.9386940547	-88.0852477986
647.0	311.0	-21.0276849076	-88.0050602107
648.0	311.0	-21.1166757605	-87.9248726228
649.0	311.0	-21.2056666135	-87.844685035
649.0	310.0	-21.2825188641	-87.9262852143
650.0	310.0	-21.371509717	-87.8460976264
651.0	310.0	-21.4605005699	-87.7659100385
652.0	310.0	-21.5494914228	-87.6857224506
653.0	310.0	-21.6384822757	-87.6055348627
654.0	310.0	-21.7274731288	-87.5253472748
654.0	309.0	-21.8043253792	-87.6069474542
654.0	308.0	-21.8811776296	-87.6885476335
655.0	308.0	-21.9701684825	-87.6083600456
655.0	307.0	-22.0470207332	-87.689960225
655.0	306.0	-22.1238729836	-87.7715604043
655.0	305.0	-22.2007252342	-87.8531605837
655.0	304.0	-22.2775774846	-87.934760763
656.0	304.0	-22.3665683375	-87.8545731751
656.0	303.0	-22.4434205882	-87.9361733545
657.0	303.0	-22.5324114411	-87.8559857666
658.0	303.0	-22.621402294	-87.7757981787
659.0	303.0	-22.7103931469	-87.6956105908
659.0	302.0	-22.7872453975	-87.7772107701
660.0	302.0	-22.8762362504	-87.6970231822
661.0	302.0	-22.9652271033	-87.6168355944
662.0	302.0	-23.0542179562	-87.5366480065
663.0	302.0	-23.1432088091	-87.4564604186
663.0	301.0	-23.2200610597	-87.5380605979
664.0	301.0	-23.3090519126	-87.45787301
664.0	300.0	-23.3859041631	-87.5394731894
664.0	299.0	-23.4627564137	-87.6210733687
665.0	299.0	-23.5517472666	-87.5408857808
665.0	298.0	-23.628599517	-87.6224859602
665.0	297.0	-23.7054517676	-87.7040861395
666.0	297.0	-23.7944426205	-87.6238985516
666.0	296.0	-23.871294871	-87.705498731
667.0	296.0	-23.9602857239	-87.6253111431
668.0	296.0	-24.049276577	-87.5451235552
668.0	295.0	-24.1261288274	-87.6267237345
669.0	295.0	-24.2151196803	-87.5465361466
669.0	294.0	-24.2919719309	-87.628136326
670.0	294.0	-24.3809627838	-87.5479487381
670.0	293.0	-24.4578150343	-87.6295489175
670.0	292.0	-24.5346672849	-87.7111490968
671.0	292.0	-24.6236581378	-87.6309615089
672.0	292.0	-24.7126489907	-87.550773921
672.0	291.0	-24.7895012411	-87.6323741004
672.0	290.0	-24.8663534917	-87.7139742797
672.0	289.0	-24.9432057422	-87.7955744591
673.0	289.0	-25.0321965951	-87.7153868712
674.0	289.0	-25.121187448	-87.6351992833
674.0	288.0	-25.1980396986	-87.7167994626
675.0	288.0	-25.2870305515	-87.6366118747
676.0	288.0	-25.3760214044	-87.5564242868
677.0	288.0	-25.4650122573	-87.4762366989
677.0	287.0	-25.5418645079	-87.5578368783
678.0	287.0	-25.6308553608	-87.4776492904
678.0	286.0	-25.7077076112	-87.5592494697
678.0	285.0	-25.7845598619	-87.6408496491
678.0	284.0	-25.8614121123	-87.7224498284
679.0	284.0	-25.9504029652	-87.6422622405
680.0	284.0	-26.0393938181	-87.5620746526
681.0	284.0	-26.1283846712	-87.4818870648
682.0	284.0	-26.2173755241	-87.4016994769
682.0	283.0	-26.2942277745	-87.4832996562
682.0	282.0	-26.3710800252	-87.5648998356
682.0	281.0	-26.4479322756	-87.6465000149
682.0	280.0	-26.524784526	-87.7281001943
682.0	279.0	-26.6016367766	-87.8097003736
682.0	278.0	-26.6784890271	-87.891300553
682.0	277.0	-26.7553412777	-87.9729007323
682.0	276.0	-26.8321935281	-88.0545009117
683.0	276.0	-26.921184381	-87.9743133238
684.0	276.0	-27.0101752339	-87.8941257359
685.0	276.0	-27.099166087	-87.813938148
686.0	276.0	-27.1881569399	-87.7337505601
686.0	275.0	-27.2650091903	-87.8153507394
686.0	274.0	-27.341861441	-87.8969509188
686.0	273.0	-27.4187136914	-87.9785510981
686.0	272.0	-27.4955659418	-88.0601512775
687.0	272.0	-27.5845567947	-87.9799636896
687.0	271.0	-27.6614090453	-88.061563869
687.0	270.0	-27.7382612958	-88.1431640483
687.0	269.0	-27.8151135464	-88.2247642277
688.0	269.0	-27.9041043993	-88.1445766398
689.0	269.0	-27.9930952522	-88.0643890519
690.0	269.0	-28.0820861051	-87.984201464
691.0	269.0	-28.171076958	-87.9040138761
692.0	269.0	-28.2600678111	-87.8238262882
693.0	269.0	-28.349058664	-87.7436387003
693.0	268.0	-28.4259109144	-87.8252388796
693.0	267.0	-28.502763165	-87.906839059
693.0	266.0	-28.5796154155	-87.9884392383
694.0	266.0	-28.6686062684	-87.9082516504
695.0	266.0	-28.7575971213	-87.8280640625
696.0	266.0	-28.8465879742	-87.7478764746
697.0	266.0	-28.9355788273	-87.6676888867
697.0	265.0	-29.0124310777	-87.7492890661
697.0	264.0	-29.0892833281	-87.8308892455
698.0	264.0	-29.1782741812	-87.7507016576
699.0	264.0	-29.2672650341	-87.6705140697
699.0	263.0	-29.3441172846	-87.752114249
699.0	262.0	-29.4209695352	-87.8337144284
